   1.0000000e+00   6.9000000e+01   9.5000000e+01   1.1000000e+02
   2.0000000e+00   2.0000000e+02   2.5000000e+02   4.0000000e+02
   3.0000000e+00   1.1200000e+02   7.3000000e+02   9.0000000e+02
